model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
DeLstm-run_0-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1553.3433,1.5533,0.01349783,1553.8203,0.1382,0.004,0.114,0.0485,0.0054,0.0733,inf,71.7191,0.1382,0.6747,0.114,5.1616,60.8053,7.7978,inf,71.7191
DeLstm-run_1-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1690.4753,1.6905,0.01114917,1691.0661,0.171,0.0046,0.0253,0.0577,0.0059,0.0768,inf,79.6907,0.171,0.8947,0.0253,6.1425,66.8897,8.1786,inf,79.6907
DeLstm-run_2-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1687.8451,1.6878,0.01545358,1688.4232,0.159,0.004,0.1297,0.0487,0.0053,0.0726,inf,71.886,0.159,0.6946,0.1297,5.1835,59.7266,7.7283,inf,71.886
DeLstm-run_3-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1675.3521,1.6754,0.01071119,1676.0373,0.1796,0.0039,0.1506,0.0485,0.0051,0.0717,inf,72.152,0.1796,0.7154,0.1506,5.1594,58.2971,7.6353,inf,72.152
DeLstm-run_4-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1665.7968,1.6658,0.01550007,1666.4379,0.1797,0.0044,0.0486,0.0568,0.0058,0.0759,inf,78.9215,0.1797,0.8953,0.0486,6.0419,65.2925,8.0804,inf,78.9215
DeLstm-run_5-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1650.1741,1.6502,0.01394892,1650.7354,0.1479,0.0043,0.0615,0.0533,0.0057,0.0754,inf,75.5067,0.1479,0.7811,0.0615,5.6725,64.4079,8.0255,inf,75.5067
DeLstm-run_6-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1618.8491,1.6188,0.01340628,1619.6446,0.1821,0.0044,0.0592,0.0564,0.0057,0.0755,inf,78.8824,0.1821,0.8746,0.0592,5.9987,64.5648,8.0352,inf,78.8824
DeLstm-run_7-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,1462.3443,1.4623,0.01712561,1463.189,0.1749,0.0044,0.0621,0.0558,0.0057,0.0754,inf,77.9188,0.1749,0.8375,0.0621,5.9366,64.3686,8.023,inf,77.9188
DeLstm-run_8-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,960.843,0.9608,0.00368786,961.3144,0.1437,0.0042,0.0884,0.0517,0.0055,0.0743,inf,74.4982,0.1437,0.7679,0.0884,5.5016,62.5637,7.9097,inf,74.4982
DeLstm-run_9-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,643.4069,0.6434,0.00400686,643.5625,0.177,0.0039,0.1387,0.0492,0.0052,0.0722,inf,72.894,0.177,0.7286,0.1387,5.24,59.1122,7.6884,inf,72.894
