model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
GaLstm-run_0-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1398.8208,1.3988,0.01159024,1399.4271,0.1649,0.0039,0.1338,0.0484,0.0052,0.0724,inf,71.899,0.1649,0.7069,0.1338,5.1523,59.4441,7.71,inf,71.899
GaLstm-run_1-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1478.3174,1.4783,0.01457596,1478.8573,0.142,0.0042,0.085,0.052,0.0055,0.0745,inf,75.0525,0.142,0.7502,0.085,5.529,62.7939,7.9243,inf,75.0525
GaLstm-run_2-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1554.5725,1.5546,0.01443243,1556.6848,0.1239,0.0042,0.0848,0.0506,0.0055,0.0745,inf,74.0905,0.1239,0.7125,0.0848,5.3884,62.8081,7.9252,inf,74.0905
GaLstm-run_3-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1568.6963,1.5687,0.01757741,1569.401,0.128,0.0043,0.0729,0.0516,0.0056,0.0749,inf,74.6556,0.128,0.7312,0.0729,5.4928,63.6262,7.9766,inf,74.6556
GaLstm-run_4-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1526.8129,1.5268,0.01610303,1527.4087,0.1354,0.0041,0.1012,0.05,0.0054,0.0738,inf,73.6242,0.1354,0.6986,0.1012,5.3166,61.687,7.8541,inf,73.6242
GaLstm-run_5-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1558.6347,1.5586,0.01582527,1559.2051,0.1346,0.0042,0.0855,0.0516,0.0055,0.0744,inf,74.6383,0.1346,0.7386,0.0855,5.4902,62.7593,7.9221,inf,74.6383
GaLstm-run_6-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1538.9765,1.539,0.02081752,1539.6122,0.1308,0.0043,0.0766,0.0529,0.0056,0.0748,inf,75.8975,0.1308,0.7521,0.0766,5.6281,63.3705,7.9606,inf,75.8975
GaLstm-run_7-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1558.0814,1.5581,0.01720834,1558.6929,0.0851,0.0044,0.045,0.0514,0.0058,0.0761,inf,74.3553,0.0851,0.7188,0.045,5.4728,65.54,8.0957,inf,74.3553
GaLstm-run_8-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,1563.5898,1.5636,0.02454853,1564.1746,0.1606,0.0041,0.1131,0.0502,0.0054,0.0733,inf,73.5431,0.1606,0.7285,0.1131,5.344,60.8639,7.8015,inf,73.5431
GaLstm-run_9-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,2281.9371,2.2819,0.02731776,2283.1182,0.1373,0.0042,0.0843,0.0519,0.0055,0.0745,inf,75.0773,0.1373,0.743,0.0843,5.5227,62.8437,7.9274,inf,75.0773
