Epoch,MSE
1,0.43905349685081907
2,0.29874697141839585
3,0.26892368785088794
4,0.20220089635626948
5,0.1716488503903454
6,0.15765178373544014
7,0.15048766449244907
8,0.14409757472650037
9,0.14409757472650037
10,0.14409757472650037
11,0.14190355290124276
12,0.14190355290124276
13,0.14190355290124276
14,0.14190355290124276
15,0.14065548766287375
16,0.14065548766287375
17,0.13878008715746606
18,0.13878008715746606
19,0.13878008715746606
20,0.13263399677163587
21,0.13263399677163587
22,0.13263399677163587
23,0.13263399677163587
24,0.13263399677163587
25,0.13263399677163587
26,0.13263399677163587
27,0.13263399677163587
28,0.13263399677163587
29,0.13263399677163587
30,0.13263399677163587
31,0.13263399677163587
32,0.13263399677163587
33,0.13263399677163587
34,0.13263399677163587
35,0.13263399677163587
36,0.13263399677163587
37,0.13263399677163587
38,0.13263399677163587
39,0.13263399677163587
40,0.13263399677163587
41,0.13263399677163587
42,0.13263399677163587
43,0.13263399677163587
44,0.13263399677163587
45,0.13263399677163587
46,0.13263399677163587
47,0.13263399677163587
48,0.13263399677163587
49,0.13263399677163587
50,0.13263399677163587
51,0.13263399677163587
52,0.13263399677163587
53,0.13263399677163587
54,0.13263399677163587
55,0.13263399677163587
56,0.13263399677163587
57,0.13263399677163587
58,0.13263399677163587
59,0.13263399677163587
60,0.13263399677163587
61,0.13263399677163587
62,0.13263399677163587
63,0.13263399677163587
64,0.13263399677163587
65,0.13263399677163587
66,0.13263399677163587
67,0.13263399677163587
68,0.13263399677163587
69,0.13263399677163587
70,0.13263399677163587
71,0.13263399677163587
72,0.13263399677163587
73,0.13263399677163587
74,0.13263399677163587
75,0.13263399677163587
76,0.13263399677163587
77,0.13263399677163587
78,0.13263399677163587
79,0.13263399677163587
80,0.13263399677163587
81,0.13263399677163587
82,0.13263399677163587
83,0.13263399677163587
84,0.13263399677163587
85,0.13263399677163587
86,0.13263399677163587
87,0.13263399677163587
88,0.13263399677163587
89,0.13263399677163587
90,0.13263399677163587
91,0.13263399677163587
92,0.13263399677163587
93,0.13263399677163587
94,0.13263399677163587
95,0.13263399677163587
96,0.13263399677163587
97,0.13263399677163587
98,0.13263399677163587
99,0.13263399677163587
100,0.13263399677163587
101,0.13263399677163587
102,0.13263399677163587
103,0.13263399677163587
104,0.13263399677163587
105,0.13263399677163587
106,0.13263399677163587
107,0.13263399677163587
108,0.13263399677163587
109,0.13263399677163587
110,0.13263399677163587
111,0.13263399677163587
112,0.13263399677163587
113,0.13263399677163587
114,0.13263399677163587
115,0.13263399677163587
116,0.13263399677163587
117,0.13263399677163587
118,0.13263399677163587
119,0.13263399677163587
120,0.13263399677163587
121,0.13263399677163587
122,0.13263399677163587
123,0.13263399677163587
124,0.13263399677163587
125,0.13263399677163587
126,0.13263399677163587
127,0.13263399677163587
128,0.13263399677163587
129,0.13263399677163587
130,0.13263399677163587
131,0.13263399677163587
132,0.13263399677163587
133,0.13263399677163587
134,0.13263399677163587
135,0.13263399677163587
136,0.13263399677163587
137,0.13263399677163587
138,0.13263399677163587
139,0.13263399677163587
140,0.13263399677163587
141,0.13263399677163587
142,0.13263399677163587
143,0.13263399677163587
144,0.13263399677163587
145,0.13263399677163587
146,0.13263399677163587
147,0.13263399677163587
148,0.13263399677163587
149,0.13263399677163587
150,0.13263399677163587
151,0.13263399677163587
152,0.13263399677163587
153,0.13263399677163587
154,0.13263399677163587
155,0.13263399677163587
156,0.13263399677163587
157,0.13263399677163587
158,0.13263399677163587
159,0.13263399677163587
160,0.13263399677163587
161,0.13263399677163587
162,0.13263399677163587
163,0.13263399677163587
164,0.13263399677163587
165,0.13263399677163587
166,0.13263399677163587
167,0.13263399677163587
168,0.13263399677163587
169,0.13263399677163587
170,0.13263399677163587
171,0.13263399677163587
172,0.13263399677163587
173,0.13263399677163587
174,0.13263399677163587
